ID;time-stamp;hour;day-of-week;available-bike-stands;available-bikes
1001;2015-02-24 17:20:26+00:00;17;Tuesday;0;16
1001;2015-02-24 17:30:29+00:00;17;Tuesday;0;16
1001;2015-02-24 17:33:10+00:00;17;Tuesday;0;16
1001;2015-02-24 17:33:52+00:00;17;Tuesday;1;15
1001;2015-02-24 17:43:57+00:00;17;Tuesday;1;15
1001;2015-02-24 17:54:05+00:00;17;Tuesday;2;14
1001;2015-02-24 17:54:49+00:00;17;Tuesday;1;15
1001;2015-02-24 18:03:28+00:00;18;Tuesday;0;16
1001;2015-02-24 18:04:29+00:00;18;Tuesday;1;15
1001;2015-02-24 18:04:31+00:00;18;Tuesday;0;16
1001;2015-02-24 18:06:28+00:00;18;Tuesday;0;16
1001;2015-02-24 18:06:58+00:00;18;Tuesday;1;15
1001;2015-02-24 18:07:55+00:00;18;Tuesday;0;16
1001;2015-02-24 18:17:58+00:00;18;Tuesday;0;16
1001;2015-02-24 18:22:23+00:00;18;Tuesday;0;16
1001;2015-02-24 18:27:28+00:00;18;Tuesday;1;15
1001;2015-02-24 18:28:14+00:00;18;Tuesday;4;12
1001;2015-02-24 18:29:04+00:00;18;Tuesday;5;11
1001;2015-02-24 18:29:48+00:00;18;Tuesday;4;12
1001;2015-02-24 18:30:48+00:00;18;Tuesday;3;13
1001;2015-02-24 18:35:29+00:00;18;Tuesday;3;13
1001;2015-02-24 18:35:33+00:00;18;Tuesday;4;12
1001;2015-02-24 18:45:37+00:00;18;Tuesday;4;12
1001;2015-02-24 18:55:41+00:00;18;Tuesday;4;12
1001;2015-02-24 19:04:48+00:00;19;Tuesday;3;13
1001;2015-02-24 19:14:04+00:00;19;Tuesday;2;14
1001;2015-02-24 19:15:22+00:00;19;Tuesday;1;15
1001;2015-02-24 19:15:53+00:00;19;Tuesday;1;15
1001;2015-02-24 19:18:25+00:00;19;Tuesday;0;16
1001;2015-02-24 19:28:28+00:00;19;Tuesday;0;16
1001;2015-02-24 19:38:32+00:00;19;Tuesday;0;16
1001;2015-02-24 19:49:22+00:00;19;Tuesday;0;16
1001;2015-02-24 19:49:50+00:00;19;Tuesday;1;15
1001;2015-02-24 19:51:07+00:00;19;Tuesday;2;14
1001;2015-02-24 19:52:28+00:00;19;Tuesday;1;15
1001;2015-02-24 20:02:32+00:00;20;Tuesday;1;15
1001;2015-02-24 20:07:27+00:00;20;Tuesday;1;15
1001;2015-02-24 20:08:14+00:00;20;Tuesday;2;14
1001;2015-02-24 20:08:45+00:00;20;Tuesday;2;14
1001;2015-02-24 20:11:15+00:00;20;Tuesday;1;15
1001;2015-02-24 20:12:10+00:00;20;Tuesday;9;7
1001;2015-02-24 20:12:56+00:00;20;Tuesday;8;8
1001;2015-02-24 20:14:25+00:00;20;Tuesday;7;9
1001;2015-02-24 20:15:28+00:00;20;Tuesday;7;8
1001;2015-02-24 20:15:41+00:00;20;Tuesday;8;7
1001;2015-02-24 20:21:25+00:00;20;Tuesday;7;8
1001;2015-02-24 20:27:43+00:00;20;Tuesday;6;9
1001;2015-02-24 20:33:27+00:00;20;Tuesday;5;10
1001;2015-02-24 20:43:32+00:00;20;Tuesday;5;10
1001;2015-02-24 20:47:43+00:00;20;Tuesday;4;11
1001;2015-02-24 20:57:47+00:00;20;Tuesday;4;11
1001;2015-02-24 21:07:51+00:00;21;Tuesday;4;11
1001;2015-02-24 21:17:54+00:00;21;Tuesday;4;11
1001;2015-02-24 21:18:41+00:00;21;Tuesday;3;12
1001;2015-02-24 21:28:44+00:00;21;Tuesday;3;12
1001;2015-02-24 21:29:55+00:00;21;Tuesday;2;13
1001;2015-02-24 21:39:15+00:00;21;Tuesday;3;12
1001;2015-02-24 21:45:53+00:00;21;Tuesday;1;14
1001;2015-02-24 21:51:18+00:00;21;Tuesday;0;15
1001;2015-02-24 22:01:22+00:00;22;Tuesday;0;15
1001;2015-02-24 22:11:25+00:00;22;Tuesday;0;15
1001;2015-02-24 22:16:04+00:00;22;Tuesday;0;15
1001;2015-02-24 22:16:32+00:00;22;Tuesday;1;14
1001;2015-02-24 22:17:55+00:00;22;Tuesday;0;15
1001;2015-02-24 22:27:58+00:00;22;Tuesday;0;15
1001;2015-02-24 22:28:57+00:00;22;Tuesday;0;15
1001;2015-02-24 22:39:01+00:00;22;Tuesday;0;15
1001;2015-02-24 22:49:05+00:00;22;Tuesday;0;15
1001;2015-02-24 22:59:09+00:00;22;Tuesday;0;15
1001;2015-02-24 23:09:12+00:00;23;Tuesday;0;15
1001;2015-02-24 23:19:16+00:00;23;Tuesday;0;15
1001;2015-02-24 23:29:19+00:00;23;Tuesday;0;15
1001;2015-02-24 23:39:23+00:00;23;Tuesday;0;15
1001;2015-02-24 23:49:27+00:00;23;Tuesday;0;15
1001;2015-02-24 23:57:26+00:00;23;Tuesday;2;13
1001;2015-02-24 23:59:28+00:00;23;Tuesday;2;13
1001;2015-02-25 00:00:17+00:00;0;Wednesday;2;13
1001;2015-02-25 00:09:11+00:00;0;Wednesday;1;14
1001;2015-02-25 00:18:24+00:00;0;Wednesday;2;13
1001;2015-02-25 00:21:27+00:00;0;Wednesday;2;13
1001;2015-02-25 00:21:37+00:00;0;Wednesday;2;13
1001;2015-02-25 00:23:07+00:00;0;Wednesday;2;13
1001;2015-02-25 00:23:43+00:00;0;Wednesday;3;12
1001;2015-02-25 00:33:47+00:00;0;Wednesday;3;12
1001;2015-02-25 00:41:10+00:00;0;Wednesday;2;13
1001;2015-02-25 00:51:14+00:00;0;Wednesday;2;13
1001;2015-02-25 00:56:26+00:00;0;Wednesday;2;13
1001;2015-02-25 00:56:34+00:00;0;Wednesday;0;15
1001;2015-02-25 01:06:38+00:00;1;Wednesday;0;15
1001;2015-02-25 01:16:41+00:00;1;Wednesday;0;15
1001;2015-02-25 01:26:45+00:00;1;Wednesday;0;15
1001;2015-02-25 01:36:49+00:00;1;Wednesday;0;15
1001;2015-02-25 01:46:53+00:00;1;Wednesday;0;15
1001;2015-02-25 01:56:56+00:00;1;Wednesday;0;15
1001;2015-02-25 02:07:06+00:00;2;Wednesday;0;15
1001;2015-02-25 02:17:10+00:00;2;Wednesday;0;15
1001;2015-02-25 02:27:14+00:00;2;Wednesday;0;15
1001;2015-02-25 02:37:17+00:00;2;Wednesday;0;15
1001;2015-02-25 02:47:21+00:00;2;Wednesday;0;15
1001;2015-02-25 02:48:53+00:00;2;Wednesday;0;15
1001;2015-02-25 02:49:45+00:00;2;Wednesday;1;14
1001;2015-02-25 02:59:49+00:00;2;Wednesday;1;14
1001;2015-02-25 03:03:19+00:00;3;Wednesday;2;13
1001;2015-02-25 03:13:12+00:00;3;Wednesday;2;13
1001;2015-02-25 03:16:25+00:00;3;Wednesday;2;13
1001;2015-02-25 03:26:28+00:00;3;Wednesday;2;13
1001;2015-02-25 03:36:32+00:00;3;Wednesday;2;13
1001;2015-02-25 03:46:35+00:00;3;Wednesday;2;13
1001;2015-02-25 03:56:39+00:00;3;Wednesday;2;13
1001;2015-02-25 04:06:43+00:00;4;Wednesday;2;13
1001;2015-02-25 04:16:47+00:00;4;Wednesday;2;13
1001;2015-02-25 04:26:50+00:00;4;Wednesday;2;13
1001;2015-02-25 04:36:54+00:00;4;Wednesday;2;13
1001;2015-02-25 04:46:58+00:00;4;Wednesday;2;13
1001;2015-02-25 04:57:02+00:00;4;Wednesday;2;13
1001;2015-02-25 05:07:05+00:00;5;Wednesday;2;13
1001;2015-02-25 05:17:09+00:00;5;Wednesday;2;13
1001;2015-02-25 05:24:25+00:00;5;Wednesday;2;12
1001;2015-02-25 05:34:30+00:00;5;Wednesday;2;12
1001;2015-02-25 05:44:33+00:00;5;Wednesday;2;12
1001;2015-02-25 05:46:17+00:00;5;Wednesday;2;12
1001;2015-02-25 05:46:49+00:00;5;Wednesday;3;11
1001;2015-02-25 05:56:52+00:00;5;Wednesday;3;11
1001;2015-02-25 06:05:51+00:00;6;Wednesday;2;12
1001;2015-02-25 06:15:55+00:00;6;Wednesday;2;12
1001;2015-02-25 06:17:59+00:00;6;Wednesday;1;13
1001;2015-02-25 06:28:02+00:00;6;Wednesday;1;13
1001;2015-02-25 06:35:15+00:00;6;Wednesday;1;13
1001;2015-02-25 06:36:12+00:00;6;Wednesday;2;12
1001;2015-02-25 06:46:17+00:00;6;Wednesday;2;12
1001;2015-02-25 06:56:20+00:00;6;Wednesday;2;12
1001;2015-02-25 07:06:24+00:00;7;Wednesday;2;12
1001;2015-02-25 07:16:31+00:00;7;Wednesday;3;11
1001;2015-02-25 07:17:10+00:00;7;Wednesday;4;10
1001;2015-02-25 07:20:12+00:00;7;Wednesday;5;9
1001;2015-02-25 07:21:12+00:00;7;Wednesday;5;9
1001;2015-02-25 07:22:10+00:00;7;Wednesday;6;8
1001;2015-02-25 07:22:46+00:00;7;Wednesday;7;7
1001;2015-02-25 07:32:49+00:00;7;Wednesday;7;7
1001;2015-02-25 07:36:58+00:00;7;Wednesday;6;8
1001;2015-02-25 07:40:08+00:00;7;Wednesday;5;9
1001;2015-02-25 07:40:40+00:00;7;Wednesday;6;8
1001;2015-02-25 07:42:02+00:00;7;Wednesday;7;7
1001;2015-02-25 07:43:03+00:00;7;Wednesday;7;7
1001;2015-02-25 07:44:20+00:00;7;Wednesday;8;6
1001;2015-02-25 07:44:48+00:00;7;Wednesday;9;5
1001;2015-02-25 07:46:17+00:00;7;Wednesday;9;5
1001;2015-02-25 07:46:51+00:00;7;Wednesday;10;5
1001;2015-02-25 07:49:12+00:00;7;Wednesday;10;5
1001;2015-02-25 07:50:19+00:00;7;Wednesday;11;4
1001;2015-02-25 07:51:32+00:00;7;Wednesday;12;3
1001;2015-02-25 07:51:57+00:00;7;Wednesday;13;2
1001;2015-02-25 07:53:11+00:00;7;Wednesday;14;1
1001;2015-02-25 07:54:09+00:00;7;Wednesday;15;0
1001;2015-02-25 07:55:15+00:00;7;Wednesday;15;0
1001;2015-02-25 07:55:54+00:00;7;Wednesday;15;0
1001;2015-02-25 08:05:57+00:00;8;Wednesday;15;0
1001;2015-02-25 08:10:34+00:00;8;Wednesday;15;0
1001;2015-02-25 08:10:36+00:00;8;Wednesday;14;1
1001;2015-02-25 08:20:40+00:00;8;Wednesday;14;1
1001;2015-02-25 08:22:02+00:00;8;Wednesday;13;2
1001;2015-02-25 08:22:38+00:00;8;Wednesday;14;1
1001;2015-02-25 08:24:26+00:00;8;Wednesday;13;2
1001;2015-02-25 08:34:30+00:00;8;Wednesday;13;2
1001;2015-02-25 08:36:34+00:00;8;Wednesday;14;1
1001;2015-02-25 08:38:06+00:00;8;Wednesday;14;1
1001;2015-02-25 08:38:42+00:00;8;Wednesday;15;0
1001;2015-02-25 08:42:33+00:00;8;Wednesday;15;0
1001;2015-02-25 08:43:25+00:00;8;Wednesday;14;1
1001;2015-02-25 08:43:47+00:00;8;Wednesday;15;0
1001;2015-02-25 08:46:03+00:00;8;Wednesday;15;0
1001;2015-02-25 08:56:07+00:00;8;Wednesday;15;0
1001;2015-02-25 09:06:11+00:00;9;Wednesday;15;0
1001;2015-02-25 09:12:21+00:00;9;Wednesday;15;0
1001;2015-02-25 09:18:03+00:00;9;Wednesday;14;1
1001;2015-02-25 09:20:11+00:00;9;Wednesday;14;1
1001;2015-02-25 09:21:27+00:00;9;Wednesday;14;1
1001;2015-02-25 09:27:19+00:00;9;Wednesday;15;0
1001;2015-02-25 09:27:37+00:00;9;Wednesday;15;0
1001;2015-02-25 09:37:40+00:00;9;Wednesday;15;0
1001;2015-02-25 09:47:43+00:00;9;Wednesday;15;0
1001;2015-02-25 09:53:35+00:00;9;Wednesday;15;0
1001;2015-02-25 10:03:39+00:00;10;Wednesday;15;0
1001;2015-02-25 10:13:34+00:00;10;Wednesday;15;0
1001;2015-02-25 10:13:37+00:00;10;Wednesday;14;1
1001;2015-02-25 10:15:33+00:00;10;Wednesday;14;1
1001;2015-02-25 10:16:01+00:00;10;Wednesday;15;0
1001;2015-02-25 10:17:39+00:00;10;Wednesday;14;1
1001;2015-02-25 10:27:43+00:00;10;Wednesday;14;1
1001;2015-02-25 10:33:18+00:00;10;Wednesday;15;0
1001;2015-02-25 10:39:16+00:00;10;Wednesday;15;0
1001;2015-02-25 10:40:13+00:00;10;Wednesday;14;1
1001;2015-02-25 10:40:44+00:00;10;Wednesday;15;0
1001;2015-02-25 10:46:23+00:00;10;Wednesday;15;0
1001;2015-02-25 10:51:47+00:00;10;Wednesday;14;1
1001;2015-02-25 10:53:30+00:00;10;Wednesday;14;1
1001;2015-02-25 10:53:53+00:00;10;Wednesday;15;0
1001;2015-02-25 10:56:28+00:00;10;Wednesday;14;1
1001;2015-02-25 11:01:25+00:00;11;Wednesday;13;2
1001;2015-02-25 11:03:20+00:00;11;Wednesday;13;2
1001;2015-02-25 11:04:13+00:00;11;Wednesday;14;1
1001;2015-02-25 11:06:35+00:00;11;Wednesday;15;0
1001;2015-02-25 11:06:36+00:00;11;Wednesday;15;0
1001;2015-02-25 11:12:27+00:00;11;Wednesday;14;1
1001;2015-02-25 11:12:47+00:00;11;Wednesday;15;0
1001;2015-02-25 11:15:15+00:00;11;Wednesday;14;1
1001;2015-02-25 11:16:31+00:00;11;Wednesday;15;0
1001;2015-02-25 11:18:29+00:00;11;Wednesday;14;1
1001;2015-02-25 11:19:05+00:00;11;Wednesday;13;2
1001;2015-02-25 11:20:31+00:00;11;Wednesday;13;2
1001;2015-02-25 11:20:40+00:00;11;Wednesday;14;1
1001;2015-02-25 11:21:58+00:00;11;Wednesday;12;3
1001;2015-02-25 11:27:35+00:00;11;Wednesday;11;4
1001;2015-02-25 11:28:25+00:00;11;Wednesday;10;5
1001;2015-02-25 11:29:25+00:00;11;Wednesday;12;3
1001;2015-02-25 11:30:48+00:00;11;Wednesday;11;4
1001;2015-02-25 11:40:52+00:00;11;Wednesday;11;4
1001;2015-02-25 11:44:18+00:00;11;Wednesday;10;5
1001;2015-02-25 11:46:34+00:00;11;Wednesday;10;5
1001;2015-02-25 11:46:36+00:00;11;Wednesday;9;6
1001;2015-02-25 11:49:28+00:00;11;Wednesday;10;5
1001;2015-02-25 11:54:20+00:00;11;Wednesday;10;5
1001;2015-02-25 11:55:15+00:00;11;Wednesday;9;6
1001;2015-02-25 11:56:14+00:00;11;Wednesday;8;7
1001;2015-02-25 12:02:22+00:00;12;Wednesday;7;8
1001;2015-02-25 12:02:51+00:00;12;Wednesday;8;7
1001;2015-02-25 12:06:16+00:00;12;Wednesday;8;7
1001;2015-02-25 12:07:35+00:00;12;Wednesday;10;5
1001;2015-02-25 12:12:45+00:00;12;Wednesday;9;6
1001;2015-02-25 12:20:34+00:00;12;Wednesday;10;5
1001;2015-02-25 12:21:33+00:00;12;Wednesday;10;5
1001;2015-02-25 12:21:36+00:00;12;Wednesday;9;6
1001;2015-02-25 12:25:29+00:00;12;Wednesday;10;5
1001;2015-02-25 12:28:54+00:00;12;Wednesday;9;6
1001;2015-02-25 12:30:32+00:00;12;Wednesday;10;5
1001;2015-02-25 12:37:11+00:00;12;Wednesday;9;6
1001;2015-02-25 12:38:21+00:00;12;Wednesday;9;6
1001;2015-02-25 12:38:50+00:00;12;Wednesday;10;5
1001;2015-02-25 12:48:54+00:00;12;Wednesday;10;5
1001;2015-02-25 12:54:28+00:00;12;Wednesday;9;6
1001;2015-02-25 13:02:07+00:00;13;Wednesday;7;8
1001;2015-02-25 13:12:11+00:00;13;Wednesday;7;8
1001;2015-02-25 13:16:17+00:00;13;Wednesday;6;9
1001;2015-02-25 13:26:20+00:00;13;Wednesday;6;9
1001;2015-02-25 13:34:09+00:00;13;Wednesday;5;10
1001;2015-02-25 13:37:23+00:00;13;Wednesday;5;10
1001;2015-02-25 13:37:49+00:00;13;Wednesday;6;9
1001;2015-02-25 13:47:53+00:00;13;Wednesday;6;9
1001;2015-02-25 13:48:59+00:00;13;Wednesday;5;10
1001;2015-02-25 13:55:02+00:00;13;Wednesday;4;11
1001;2015-02-25 13:55:49+00:00;13;Wednesday;5;10
1001;2015-02-25 13:58:35+00:00;13;Wednesday;5;10
1001;2015-02-25 13:58:40+00:00;13;Wednesday;5;10
1001;2015-02-25 14:06:34+00:00;14;Wednesday;6;9
1001;2015-02-25 14:08:27+00:00;14;Wednesday;7;8
1001;2015-02-25 14:09:33+00:00;14;Wednesday;7;8
1001;2015-02-25 14:10:09+00:00;14;Wednesday;8;7
1001;2015-02-25 14:16:18+00:00;14;Wednesday;8;7
1001;2015-02-25 14:16:51+00:00;14;Wednesday;9;6
1001;2015-02-25 14:20:33+00:00;14;Wednesday;9;6
1001;2015-02-25 14:20:36+00:00;14;Wednesday;8;7
1001;2015-02-25 14:31:26+00:00;14;Wednesday;7;8
1001;2015-02-25 14:36:15+00:00;14;Wednesday;6;9
1001;2015-02-25 14:38:18+00:00;14;Wednesday;7;8
1001;2015-02-25 14:42:34+00:00;14;Wednesday;6;9
1001;2015-02-25 14:44:11+00:00;14;Wednesday;7;8
1001;2015-02-25 14:53:29+00:00;14;Wednesday;6;9
1001;2015-02-25 14:56:58+00:00;14;Wednesday;5;10
1001;2015-02-25 14:58:16+00:00;14;Wednesday;4;11
1001;2015-02-25 15:00:26+00:00;15;Wednesday;3;12
1001;2015-02-25 15:06:34+00:00;15;Wednesday;2;13
1001;2015-02-25 15:06:37+00:00;15;Wednesday;1;14
1001;2015-02-25 15:16:41+00:00;15;Wednesday;1;14
1001;2015-02-25 15:18:30+00:00;15;Wednesday;2;13
1001;2015-02-25 15:28:34+00:00;15;Wednesday;2;13
1001;2015-02-25 15:33:21+00:00;15;Wednesday;1;14
1001;2015-02-25 15:43:25+00:00;15;Wednesday;1;14
1001;2015-02-25 15:45:46+00:00;15;Wednesday;0;15
1001;2015-02-25 15:52:23+00:00;15;Wednesday;0;15
1001;2015-02-25 15:53:29+00:00;15;Wednesday;2;13
1001;2015-02-25 15:58:14+00:00;15;Wednesday;1;14
1001;2015-02-25 16:07:22+00:00;16;Wednesday;1;14
1001;2015-02-25 16:07:56+00:00;16;Wednesday;2;13
1001;2015-02-25 16:09:25+00:00;16;Wednesday;2;13
1001;2015-02-25 16:10:35+00:00;16;Wednesday;3;12
1001;2015-02-25 16:12:38+00:00;16;Wednesday;2;13
1001;2015-02-25 16:15:05+00:00;16;Wednesday;2;13
1001;2015-02-25 16:16:50+00:00;16;Wednesday;4;11
1001;2015-02-25 16:17:38+00:00;16;Wednesday;3;12
1001;2015-02-25 16:20:58+00:00;16;Wednesday;2;13
1001;2015-02-25 16:27:02+00:00;16;Wednesday;0;15
1001;2015-02-25 16:33:35+00:00;16;Wednesday;0;15
1001;2015-02-25 16:33:39+00:00;16;Wednesday;1;14
1001;2015-02-25 16:35:35+00:00;16;Wednesday;1;14
1001;2015-02-25 16:35:45+00:00;16;Wednesday;0;15
1001;2015-02-25 16:43:04+00:00;16;Wednesday;0;15
1001;2015-02-25 16:43:45+00:00;16;Wednesday;1;14
1001;2015-02-25 16:50:07+00:00;16;Wednesday;2;13
1001;2015-02-25 16:53:05+00:00;16;Wednesday;1;14
1001;2015-02-25 16:54:23+00:00;16;Wednesday;0;15
1001;2015-02-25 16:59:34+00:00;16;Wednesday;1;14
1001;2015-02-25 16:59:44+00:00;16;Wednesday;0;15
1001;2015-02-25 17:06:32+00:00;17;Wednesday;0;15
1001;2015-02-25 17:07:28+00:00;17;Wednesday;0;15
1001;2015-02-25 17:08:35+00:00;17;Wednesday;1;14
1001;2015-02-25 17:08:43+00:00;17;Wednesday;0;15
1001;2015-02-25 17:18:47+00:00;17;Wednesday;0;15
1001;2015-02-25 17:28:50+00:00;17;Wednesday;0;15
1001;2015-02-25 17:39:33+00:00;17;Wednesday;0;15
1001;2015-02-25 17:40:14+00:00;17;Wednesday;1;14
1001;2015-02-25 17:42:20+00:00;17;Wednesday;0;15
1001;2015-02-25 17:42:52+00:00;17;Wednesday;1;14
1001;2015-02-25 17:46:27+00:00;17;Wednesday;1;14
1001;2015-02-25 17:46:38+00:00;17;Wednesday;0;15
1001;2015-02-25 17:52:32+00:00;17;Wednesday;0;15
1001;2015-02-25 17:53:02+00:00;17;Wednesday;1;14
1001;2015-02-25 17:53:49+00:00;17;Wednesday;0;15
1001;2015-02-25 18:03:53+00:00;18;Wednesday;0;15
1001;2015-02-25 18:08:19+00:00;18;Wednesday;0;15
1001;2015-02-25 18:08:52+00:00;18;Wednesday;1;14
1001;2015-02-25 18:10:02+00:00;18;Wednesday;1;14
1001;2015-02-25 18:10:47+00:00;18;Wednesday;2;13
1001;2015-02-25 18:11:39+00:00;18;Wednesday;1;14
1001;2015-02-25 18:15:21+00:00;18;Wednesday;0;15
1001;2015-02-25 18:16:18+00:00;18;Wednesday;0;15
1001;2015-02-25 18:17:56+00:00;18;Wednesday;0;15
1001;2015-02-25 18:19:30+00:00;18;Wednesday;0;15
1001;2015-02-25 18:20:09+00:00;18;Wednesday;1;14
1001;2015-02-25 18:23:14+00:00;18;Wednesday;0;15
1001;2015-02-25 18:33:18+00:00;18;Wednesday;0;15
1001;2015-02-25 18:37:32+00:00;18;Wednesday;1;14
1001;2015-02-25 18:39:31+00:00;18;Wednesday;0;15
1001;2015-02-25 18:49:36+00:00;18;Wednesday;0;15
1001;2015-02-25 18:50:49+00:00;18;Wednesday;0;15
1001;2015-02-25 18:52:08+00:00;18;Wednesday;0;15
1001;2015-02-25 18:54:33+00:00;18;Wednesday;4;11
1001;2015-02-25 18:54:36+00:00;18;Wednesday;4;11
1001;2015-02-25 18:56:10+00:00;18;Wednesday;3;12
1001;2015-02-25 18:57:07+00:00;18;Wednesday;0;15
1001;2015-02-25 19:03:52+00:00;19;Wednesday;0;15
1001;2015-02-25 19:04:52+00:00;19;Wednesday;1;14
1001;2015-02-25 19:06:12+00:00;19;Wednesday;0;15
1001;2015-02-25 19:07:24+00:00;19;Wednesday;1;14
1001;2015-02-25 19:17:28+00:00;19;Wednesday;1;14
1001;2015-02-25 19:18:06+00:00;19;Wednesday;0;15
1001;2015-02-25 19:28:09+00:00;19;Wednesday;0;15
1001;2015-02-25 19:32:21+00:00;19;Wednesday;0;15
1001;2015-02-25 19:33:19+00:00;19;Wednesday;0;15
1001;2015-02-25 19:36:33+00:00;19;Wednesday;0;15
1001;2015-02-25 19:41:31+00:00;19;Wednesday;1;14
1001;2015-02-25 19:42:00+00:00;19;Wednesday;4;11
1001;2015-02-25 19:46:33+00:00;19;Wednesday;4;11
1001;2015-02-25 19:46:36+00:00;19;Wednesday;3;12
1001;2015-02-25 19:56:39+00:00;19;Wednesday;3;12
1001;2015-02-25 19:58:00+00:00;19;Wednesday;4;11
1001;2015-02-25 20:08:03+00:00;20;Wednesday;4;11
1001;2015-02-25 20:10:27+00:00;20;Wednesday;2;13
1001;2015-02-25 20:13:07+00:00;20;Wednesday;1;14
1001;2015-02-25 20:14:19+00:00;20;Wednesday;2;13
1001;2015-02-25 20:14:45+00:00;20;Wednesday;3;12
1001;2015-02-25 20:18:44+00:00;20;Wednesday;1;14
1001;2015-02-25 20:28:11+00:00;20;Wednesday;2;13
1001;2015-02-25 20:32:14+00:00;20;Wednesday;0;15
1001;2015-02-25 20:42:18+00:00;20;Wednesday;0;15
1001;2015-02-25 20:45:33+00:00;20;Wednesday;0;15
1001;2015-02-25 20:45:36+00:00;20;Wednesday;1;14
1001;2015-02-25 20:50:33+00:00;20;Wednesday;0;15
1001;2015-02-25 20:53:16+00:00;20;Wednesday;0;15
1001;2015-02-25 20:53:54+00:00;20;Wednesday;1;14
1001;2015-02-25 20:55:07+00:00;20;Wednesday;0;15
1001;2015-02-25 20:58:13+00:00;20;Wednesday;0;15
1001;2015-02-25 21:05:23+00:00;21;Wednesday;1;14
1001;2015-02-25 21:15:27+00:00;21;Wednesday;1;14
1001;2015-02-25 21:21:30+00:00;21;Wednesday;0;15
1001;2015-02-25 21:22:05+00:00;21;Wednesday;1;14
1001;2015-02-25 21:23:33+00:00;21;Wednesday;1;14
1001;2015-02-25 21:23:35+00:00;21;Wednesday;2;13
1001;2015-02-25 21:33:39+00:00;21;Wednesday;2;13
1001;2015-02-25 21:43:19+00:00;21;Wednesday;3;12
1001;2015-02-25 21:52:59+00:00;21;Wednesday;3;12
1001;2015-02-25 21:53:42+00:00;21;Wednesday;4;11
1001;2015-02-25 21:58:13+00:00;21;Wednesday;3;12
1001;2015-02-25 22:00:51+00:00;22;Wednesday;2;13
1001;2015-02-25 22:01:54+00:00;22;Wednesday;1;14
1001;2015-02-25 22:06:34+00:00;22;Wednesday;1;14
1001;2015-02-25 22:08:15+00:00;22;Wednesday;1;14
1001;2015-02-25 22:08:47+00:00;22;Wednesday;2;13
1001;2015-02-25 22:18:51+00:00;22;Wednesday;2;13
1001;2015-02-25 22:27:30+00:00;22;Wednesday;1;13
1001;2015-02-25 22:27:55+00:00;22;Wednesday;1;14
1001;2015-02-25 22:31:17+00:00;22;Wednesday;0;15
1001;2015-02-25 22:35:27+00:00;22;Wednesday;0;15
1001;2015-02-25 22:36:33+00:00;22;Wednesday;0;15
1001;2015-02-25 22:37:14+00:00;22;Wednesday;0;15
1001;2015-02-25 22:38:31+00:00;22;Wednesday;0;15
1001;2015-02-25 22:39:31+00:00;22;Wednesday;0;15
1001;2015-02-25 22:40:24+00:00;22;Wednesday;0;15
1001;2015-02-25 22:40:35+00:00;22;Wednesday;0;15
1001;2015-02-25 22:50:47+00:00;22;Wednesday;0;15
1001;2015-02-25 22:54:35+00:00;22;Wednesday;0;15
1001;2015-02-25 22:55:09+00:00;22;Wednesday;1;14
1001;2015-02-25 23:01:32+00:00;23;Wednesday;1;14
1001;2015-02-25 23:01:41+00:00;23;Wednesday;0;15
1001;2015-02-25 23:11:45+00:00;23;Wednesday;0;15
1001;2015-02-25 23:21:17+00:00;23;Wednesday;0;15
1001;2015-02-25 23:22:16+00:00;23;Wednesday;2;13
1001;2015-02-25 23:28:02+00:00;23;Wednesday;0;15
1001;2015-02-25 23:38:05+00:00;23;Wednesday;0;15
1001;2015-02-25 23:46:19+00:00;23;Wednesday;0;15
1001;2015-02-25 23:46:58+00:00;23;Wednesday;1;14
1001;2015-02-25 23:51:30+00:00;23;Wednesday;2;13
1001;2015-02-26 00:01:33+00:00;0;Thursday;2;13
1001;2015-02-26 00:11:37+00:00;0;Thursday;2;13
1001;2015-02-26 00:19:30+00:00;0;Thursday;1;14
1001;2015-02-26 00:25:18+00:00;0;Thursday;0;15
1001;2015-02-26 00:35:21+00:00;0;Thursday;0;15
1001;2015-02-26 00:45:25+00:00;0;Thursday;0;15
1001;2015-02-26 00:55:29+00:00;0;Thursday;0;15
1001;2015-02-26 01:05:24+00:00;1;Thursday;0;15
1001;2015-02-26 01:05:49+00:00;1;Thursday;1;14
1001;2015-02-26 01:15:53+00:00;1;Thursday;1;14
1001;2015-02-26 01:25:59+00:00;1;Thursday;0;15
1001;2015-02-26 01:36:03+00:00;1;Thursday;0;15
1001;2015-02-26 01:39:28+00:00;1;Thursday;0;15
1001;2015-02-26 01:40:17+00:00;1;Thursday;1;14
1001;2015-02-26 01:50:21+00:00;1;Thursday;1;14
1001;2015-02-26 02:00:24+00:00;2;Thursday;1;14
1001;2015-02-26 02:10:28+00:00;2;Thursday;1;14
1001;2015-02-26 02:16:18+00:00;2;Thursday;1;14
1001;2015-02-26 02:17:33+00:00;2;Thursday;3;12
1001;2015-02-26 02:27:37+00:00;2;Thursday;3;12
1001;2015-02-26 02:37:41+00:00;2;Thursday;3;12
1001;2015-02-26 02:47:44+00:00;2;Thursday;3;12
1001;2015-02-26 02:52:34+00:00;2;Thursday;4;11
1001;2015-02-26 03:01:57+00:00;3;Thursday;3;12
1001;2015-02-26 03:12:22+00:00;3;Thursday;3;12
1001;2015-02-26 03:16:32+00:00;3;Thursday;3;12
